rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank.1,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk, adjt,TeamID
281,Canisius,MAAC,11-21,95.88964019312384,295,105.10632995939712,238,0.2581880872690661,281,11,21,7,13,7-13,0.4517445410074756,0.4751351272309771,0.4415376234560876,0.4517445410074756,0.4751351272309771,0.4415376234560876,0.8807579114443369,0.8463546783967473,101.36995013700634,102.54497030138847,101.36995013700634,102.54497030138847,98.0968419201362,105.3862097079714,95.1127999727598,93.3480452379414,0.5536376131203178,1,0.009337154850409,1350.0,1403.0,1367.6750000000002,0.9870766081123072,1.0258285045789386,0,0.35,-14.991794894666034,306,157,68.26367921432593,1145
282,Hartford,AE,12-20,100.80428532321864,204,110.5853798821752,327,0.2563587744744814,282,12,20,9,9,9-9,0.3250174429451877,0.3634516188188147,0.3029334331107633,0.3250174429451877,0.3634516188188147,0.3029334331107633,0.9228356072138532,0.9115208194853016,98.4748246510084,106.06652368212106,98.4748246510084,106.06652368212106,104.1874186528632,110.46778047458012,123.7158081665588,122.33648224879752,0.5321892462641925,1,-0.0814074074438911,1289.0,1271.0,1195.2875,1.078401639772858,1.0633425012810729,0,0.5,-15.9942828394728,318,324,67.14936798870079,1216
283,North Carolina A&T,BSth,12-20,96.38608868867937,284,105.89612777483134,254,0.2531063127809068,283,12,20,6,10,6-10,0.3945027673556007,0.434581450670883,0.3598611143379753,0.3945027673556007,0.434581450670883,0.3598611143379753,0.8921223415759676,0.8513429534430906,100.16924082604626,102.79700647125132,100.16924082604626,102.79700647125132,98.2558901064196,108.05400969709456,96.89418849651452,112.22229240460166,0.1559186706033384,1,-0.0215814602636077,1060.0,1116.0,1069.05,0.9915345400121603,1.0439174968429914,0,0.375,-14.554408792895716,303,219,67.6330700673665,1299
284,Austin Peay,OVC,12-17,94.66788303445148,312,104.20970315930084,226,0.2489256964578176,284,12,17,8,10,8-10,0.4349969009283637,0.493483853881607,0.4088886434829307,0.4349969009283637,0.493483853881607,0.4088886434829307,0.853588892906882,0.785680010500557,100.50311792556172,101.97006340142283,100.50311792556172,101.97006340142283,94.07552886286476,102.7622092846633,104.05308996891426,112.20148586251533,0.2958701007054708,4,0.0444557953309505,1132.0,1210.0,1194.025,0.9480538514687716,1.0133791168526622,0,0.4444444444444444,-10.758588907412454,237,80,64.6468193033292,1122
285,St. Thomas,Sum,10-20,105.86657011789556,101,116.6281301981746,356,0.2472513107366294,285,10,20,4,14,4-14,0.3491508628294932,0.3228188747915027,0.3667055215214868,0.3491508628294932,0.3228188747915027,0.3667055215214868,0.9132145069420238,0.9114418267633088,101.22165814127248,106.25681038629013,101.22165814127248,106.25681038629013,103.87615707758638,116.6943950188276,0.0,0.0,0.0,0,-0.1090786078778959,1291.0,1432.0,1205.45,1.0709693475465594,1.187938114397113,0,0.2222222222222222,-15.81300992119651,317,347,65.46066583387716,1472
286,Jackson St.,SWAC,11-19,93.06535360272396,334,102.57490273672664,187,0.2462246323712375,286,11,19,9,9,9-9,0.4027853625510508,0.7053362856446875,0.2160715434103972,0.4027853625510508,0.7053362856446875,0.2160715434103972,0.8551594041901315,0.6712829871326739,99.14135131793746,103.52037532831496,99.14135131793746,103.52037532831496,93.47659980638444,105.4007031538976,73.64598734282086,90.26937960706316,0.0878174863956007,4,-0.0198342276344877,1151.0,1151.0,1174.6875000000002,0.9798350625166266,0.9798350625166266,0,0.5,-12.746934701190217,275,217,63.888179073293344,1238
287,Duquesne,A10,6-24,97.80107202804666,260,107.85597656149402,280,0.245010207484347,287,6,24,1,16,1-16,0.5560679712313129,0.4441494981126203,0.6338912081475688,0.5560679712313129,0.4441494981126203,0.6338912081475688,0.8323290773371776,0.8963158679347231,102.75494385547816,100.47926902272962,102.75494385547816,100.47926902272962,94.62511426761732,108.5510999887548,99.49557904216766,101.02921306873884,0.4561356113330898,3,-0.0519942494497711,1039.0,1269.0,1148.95,0.9043039296749206,1.104486705252622,0,0.0588235294117647,-16.367021448062925,324,286,65.9137380576848,1182
288,New Orleans,Slnd,18-14,95.91588189790312,294,105.80425699168056,251,0.2444619366505652,288,18,14,10,4,10-4,0.2928723371934335,0.3576050175192691,0.2217423865449714,0.2928723371934335,0.3576050175192691,0.2217423865449714,0.9166186945568956,0.865815999513293,99.80794873237495,107.77195390996393,99.80794873237495,107.77195390996393,97.03766678586972,104.38253433033424,85.18522121001159,106.97286007636907,0.0679197033203129,2,0.0396888634589165,1117.0,1045.0,1063.55,1.0502562173851724,0.9825584128625828,0,0.7142857142857143,-9.097917921760304,211,88,71.90033220246714,1309
289,SIU Edwardsville,OVC,11-21,94.2598140241196,318,104.04059041994618,222,0.2431749598091226,289,11,21,5,13,5-13,0.3980608514119196,0.3894809437062229,0.4095242944885229,0.3980608514119196,0.3894809437062229,0.4095242944885229,0.8812160984201741,0.8692657438027098,100.41877962454367,103.87084374528018,100.41877962454367,103.87084374528018,94.78803901278246,105.5374293028717,102.96560174504026,100.05086898817343,0.5818169335006521,3,-0.0557837693810191,1201.0,1304.0,1262.05,0.9516263222534764,1.0332395705399946,0,0.2777777777777778,-15.235955037688168,308,291,68.40042636417492,1188
290,Loyola MD,Pat,14-16,94.46788024980158,316,104.55735640535416,235,0.2374025900578435,290,14,16,8,10,8-10,0.3129062540111461,0.3692158355210715,0.2716562847174793,0.3129062540111461,0.3692158355210715,0.2716562847174793,0.9134205059313202,0.8605448326807739,98.77290193701336,106.40572652715404,98.77290193701336,106.40572652715404,94.8640169208222,105.37021822888876,97.82442082502756,100.71548353093095,0.4170389036504131,1,-0.0029228321436808,1171.0,1157.0,1161.75,1.007962126102862,0.9959113406498816,0,0.4444444444444444,-12.05153437536678,260,182,65.27054312118256,1259
291,Central Arkansas,ASun,11-20,99.5313570099228,230,110.61489298325532,328,0.2289599971230531,291,11,20,7,9,7-9,0.4527514880204232,0.5427959206050338,0.3880730302996811,0.4527514880204232,0.5427959206050338,0.3880730302996811,0.8419411436016367,0.7379948548236455,103.10287167677554,103.1066110204413,103.10287167677554,103.1066110204413,100.4894888667462,108.93541176719889,92.83813154632745,102.57310408314004,0.2410812990174497,4,0.0250709347473447,1219.0,1299.0,1192.4125,1.0222972335496314,1.0893881102386966,0,0.4375,-13.015301303203788,280,114,72.05582455543518,1146
292,Army,Pat,15-16,96.30108512048947,287,107.03905359814247,269,0.2286917749256644,292,15,16,9,9,9-9,0.297318681370256,0.3374384830127455,0.2726208541518639,0.297318681370256,0.3374384830127455,0.2726208541518639,0.9195218357169308,0.8765334654955921,98.53446146870807,106.07380847857344,98.53446146870807,106.07380847857344,96.79639210327554,105.78974347789524,81.74455567017861,83.31601530484976,0.445473167379898,1,0.0111912097089519,1256.0,1262.0,1235.5,1.016592472683124,1.0214488061513558,0,0.5,-12.246149363675611,264,151,69.01188428455518,1119
293,Cal St. Bakersfield,BW,8-19,96.73267151050436,277,107.55133918555995,278,0.2280778615130168,293,8,19,2,14,2-14,0.4143119912191039,0.4347436657389788,0.4177247626030242,0.4143119912191039,0.4347436657389788,0.4177247626030242,0.8701536951421032,0.7829125512443584,100.38741879347312,102.44882986607868,100.38741879347312,102.44882986607868,100.77594346699983,112.72534369007232,83.68321414795986,75.31222718902399,0.7706619924597349,2,-0.0772652504200195,1033.0,1115.0,1019.65,1.0130927278968274,1.093512479772471,0,0.125,-13.840503321506665,292,319,64.366085146915,1167
294,Tennessee Martin,OVC,8-22,96.35154819569048,285,107.14956072574806,272,0.2276629451775265,294,8,22,4,14,4-14,0.4371405447482193,0.475989246672559,0.4112414101319926,0.4371405447482193,0.475989246672559,0.4112414101319926,0.8560165547040395,0.8118516113847797,101.01164613399708,102.49048203104618,101.01164613399708,102.49048203104618,95.72550088646383,107.23457288215948,101.87107370802929,99.36082109529212,0.5712435742848619,2,-0.0949226725793307,1198.0,1313.0,1254.4249999999995,0.955019231919007,1.0466947007593124,0,0.2222222222222222,-15.676946342696846,315,338,69.09034562444943,1404
295,Merrimack,NEC,14-16,93.47601352060366,328,104.29864121743122,228,0.2209971473876293,295,14,16,10,8,10-8,0.3322794040609133,0.4197698027079279,0.2653749815661373,0.3322794040609133,0.4197698027079279,0.2653749815661373,0.8796824049853047,0.7879739051501906,99.25747688678436,105.66904303379582,99.25747688678436,105.66904303379582,97.03465090519698,108.06481153830472,90.3380594327008,103.31958961792262,0.1759424103441397,3,0.0148967175357861,1120.0,1124.0,1099.8124999999998,1.0183554014888905,1.0219923850656365,0,0.5555555555555556,-11.07158101546181,243,139,62.23342841578374,1467
296,Albany,AE,13-18,91.70207280315304,343,102.3434934433505,180,0.220529703635142,296,13,18,9,9,9-9,0.3723676825355453,0.47515679787653,0.3068979859643984,0.3723676825355453,0.47515679787653,0.3068979859643984,0.8866575289979534,0.8217807755581797,99.85674363643146,105.50223593137316,99.85674363643146,105.50223593137316,94.5361952169536,103.70502339019453,97.93478549237189,102.93091932550074,0.3607299982904369,3,0.0302882079862449,1164.0,1176.0,1176.6625,0.989238630448408,0.9994369668447832,0,0.5,-12.786190174980089,277,99,65.29073418199947,1107
297,Denver,Sum,11-21,99.13055581690811,239,110.75073939333046,330,0.2184520236783578,297,12,20,7,11,7-11,0.3611610622628027,0.33733540342361,0.369894679067303,0.3611610622628027,0.33733540342361,0.369894679067303,0.9059805013728578,0.8960724955785812,101.19555459985452,106.72618110286882,101.19555459985452,106.72618110286882,100.92873199491648,111.79723191663211,0.0,0.0,0.0,0,-0.0620054475031404,1340.0,1390.0,1246.6,1.074923792716188,1.115032889459329,0,0.3888888888888889,-16.20844598751173,321,303,66.4864190887954,1176
298,Western Carolina,SC,11-21,98.16463544290042,255,109.69219488504822,313,0.2180834534050022,298,11,21,5,13,5-13,0.4926133681032788,0.4119071949480433,0.5495327211928536,0.4926133681032788,0.4119071949480433,0.5495327211928536,0.8627644443338581,0.8766145009427356,104.7812772576252,104.3948887681504,104.7812772576252,104.3948887681504,97.95282293366542,108.9324430298813,97.15885324150209,105.34039580885276,0.2829711338697681,2,0.077264285687816,1210.0,1383.0,1227.0125,0.986135023074337,1.127127881745296,0,0.2777777777777778,-14.154717856794132,296,33,68.40600318554665,1441
299,Cal Poly,BW,7-21,93.16943657746856,331,104.19769569157492,225,0.2164444160245486,299,7,21,4,12,4-12,0.4070841184066356,0.4229054223978787,0.3962054825858922,0.4070841184066356,0.4229054223978787,0.3962054825858922,0.8969190941234991,0.866920359325513,99.73396633434956,103.03298747172356,99.73396633434956,103.03298747172356,93.11430195098848,105.3077980080846,92.8560298614993,126.26931567872046,0.0283403644699219,1,-0.0878338556981059,980.0,1091.0,1058.6125,0.925740060692652,1.0305942920568196,0,0.25,-16.38946377178451,325,330,64.58237889411502,1142
300,Northern Illinois,MAC,9-21,92.41021785186835,336,103.5278222978311,211,0.2130844097232399,300,9,21,6,14,6-14,0.452367182665821,0.4989006800284598,0.4291004339845017,0.452367182665821,0.4989006800284598,0.4291004339845017,0.8606326752321889,0.7861437545043443,102.19319925345472,104.45745804902728,102.19319925345472,104.45745804902728,95.58845286313074,106.04669631634404,82.05352963844663,103.10758002263192,0.067445208923076,3,-0.0026414653353104,1356.0,1476.0,1381.0875,0.9818349670096936,1.0687230171875426,0,0.3,-14.70001131938026,305,181,67.04078311247326,1296
301,Morgan St.,MEAC,13-15,93.6599892360896,325,105.15552339877604,242,0.2089365738187905,301,13,15,7,6,7-6,0.2832302040738832,0.3456285055669038,0.2126802583801819,0.2832302040738832,0.3456285055669038,0.2126802583801819,0.9224361951952796,0.872396854436608,96.41151120943694,103.71860760456713,96.41151120943694,103.71860760456713,95.4910632978718,103.77540367771782,98.72984902211654,99.49703808661636,0.4777605925115666,1,-0.0301117814720117,974.0,940.0,995.9875,0.9779239197279084,0.9437869451172832,0,0.5384615384615384,-10.79586780846078,239,243,71.58875969407651,1288
302,Lehigh,Pat,13-19,97.46083446525157,267,109.53084713762225,308,0.207068099553093,302,13,19,10,8,10-8,0.3208404325643492,0.3720754236001038,0.2750206050870726,0.3208404325643492,0.3720754236001038,0.2750206050870726,0.9096384546121667,0.8610142706456981,97.8865633989788,105.6758300962052,97.8865633989788,105.6758300962052,99.60284172082136,109.2187554182989,80.76433989582151,90.40190728913892,0.2147726771036211,1,-0.0422601776535063,1278.0,1258.0,1211.9249999999995,1.0545207005384,1.038018029168472,0,0.5555555555555556,-14.52655293175994,302,264,68.23892605678311,1250
303,Binghamton,AE,12-17,93.63042234081264,326,105.46779036830802,246,0.2027688777913764,303,12,17,8,10,8-10,0.3366861275398979,0.3283133610057405,0.3088708958770063,0.3366861275398979,0.3283133610057405,0.3088708958770063,0.901029913499734,0.8871051850654834,100.29275845838214,106.2270582328211,100.29275845838214,106.2270582328211,94.54949573710252,106.00718864479164,89.87196346105492,110.69695483181845,0.0834232720115112,3,-0.0016322878357149,1207.0,1225.0,1211.1125,0.9966043616922458,1.0114667299693465,0,0.4444444444444444,-12.68579152138073,273,177,67.07194210346705,1127
304,North Alabama,ASun,9-21,91.21522826528522,346,102.77427555580331,190,0.2022804363754665,304,9,21,2,14,2-14,0.3897941775992947,0.3756259610193042,0.3924885072558232,0.3897941775992947,0.3756259610193042,0.3924885072558232,0.861498981496945,0.7973046559186366,102.8241016425471,104.40770317832497,102.8241016425471,104.40770317832497,90.49183527722889,104.25765744332404,83.46445011476776,95.69662360738836,0.1718224963709687,3,-0.0960477352859326,1051.0,1177.0,1122.0999999999997,0.9366366633989844,1.0489261206666076,0,0.125,-15.162361336171054,307,341,67.61353609303292,1466
305,Eastern Michigan,MAC,10-21,94.54667005208336,314,106.56476210581135,267,0.2016389565770912,305,10,21,5,15,5-15,0.4211160430319009,0.4589649680867997,0.4002991342517066,0.4211160430319009,0.4589649680867997,0.4002991342517066,0.8829786316769442,0.8307611680917458,101.81466797374584,104.35294511606108,101.81466797374584,104.35294511606108,95.177087843199,107.55488998078415,85.95527000292215,90.9749816182196,0.3423788321174371,2,0.0035316753189398,1351.0,1511.0,1395.2375000000002,0.9682939284530412,1.0829697452942595,0,0.25,-15.430961431077682,312,169,69.44900448238701,1185
306,Stetson,ASun,11-19,96.09570305162693,290,108.33540810289917,288,0.201216966436126,306,11,19,5,11,5-11,0.3752402602721174,0.3373715485500384,0.4115897414202175,0.3752402602721174,0.3373715485500384,0.4115897414202175,0.9079043121808968,0.8968433796543214,101.85062941079886,104.4007956057484,101.85062941079886,104.4007956057484,96.96342373896442,108.89585075794872,116.21978070137862,117.47268546414954,0.4692110042371907,1,-0.0038986181269335,1108.0,1200.0,1109.275,0.9988506006175204,1.0817876540983975,0,0.3125,-14.589835308345956,304,185,65.54226470779567,1391
307,Hampton,BSth,10-18,92.18327700418712,340,104.27667797049963,227,0.1950391330981145,307,10,18,6,10,6-10,0.3515460862409473,0.3357501853768795,0.361568804210357,0.3515460862409473,0.3357501853768795,0.361568804210357,0.920409138071302,0.908705372736949,98.74296344114228,103.44658324320056,98.74296344114228,103.44658324320056,93.8535688374138,104.86431361641556,0.0,0.0,0.0,0,-0.0057387288544882,1105.0,1131.0,1136.6,0.972197782861165,0.9950730248108396,0,0.375,-14.338390992415771,301,191,69.46537458633594,1214
308,McNeese St.,Slnd,11-22,97.44850216134031,268,110.2989669258861,322,0.1939554057094846,308,11,22,4,10,4-10,0.3395226697959831,0.4484029449242581,0.2289478764780432,0.3395226697959831,0.4484029449242581,0.2289478764780432,0.8829906808526344,0.8081830639611298,99.8955382351564,104.95361712668397,99.8955382351564,104.95361712668397,98.3672277078473,114.1772034312409,88.25091505169645,95.778249149707,0.2806392714463274,4,-0.0970352180668847,1114.0,1158.0,1054.1,1.0568257281092877,1.0985674983398162,0,0.2857142857142857,-16.42061697545951,327,343,69.71023457600941,1270
309,Western Michigan,MAC,8-23,97.3672207269195,270,110.24243463619769,321,0.1933775485791732,309,9,22,4,16,4-16,0.4164107275559672,0.4277986549850089,0.4101473674699944,0.4164107275559672,0.4277986549850089,0.4101473674699944,0.8661235177596802,0.8018674318820485,103.59142396993238,104.76330723758647,103.59142396993238,104.76330723758647,96.92403734833522,110.13490146705011,85.22164679321168,110.46847539793028,0.0481558239721925,3,-0.0841317997762201,1297.0,1458.0,1316.525,0.985169290366685,1.107460929340499,0,0.2,-16.930865428146497,331,328,64.23301165155925,1444
310,Florida A&M,SWAC,13-17,94.85495011408088,308,107.435199111826,275,0.1927563940615611,310,13,17,11,7,11-7,0.3399464162291984,0.5631004755963746,0.2142899420228972,0.3399464162291984,0.5631004755963746,0.2142899420228972,0.894414038831244,0.7688367426561679,97.7899909984782,103.5753520291881,97.7899909984782,103.5753520291881,97.6039232297758,110.22785228984928,91.62373959588218,95.63584130810597,0.3792204258889923,2,0.0223942821779734,1206.0,1218.0,1199.4125,1.0054922722582933,1.015497170489719,0,0.6111111111111112,-12.23401331631781,263,119,65.36445105188565,1197
311,Robert Morris,Horz,8-24,99.11044598277516,240,112.52473036878952,340,0.1884995908113406,311,8,24,5,16,5-16,0.3787777236198961,0.4845970622477302,0.3229932371961207,0.3787777236198961,0.4845970622477302,0.3229932371961207,0.8903423753715425,0.7870166510649563,100.57857304019618,105.36578706508234,100.57857304019618,105.36578706508234,98.71128672443535,112.7777624586824,103.23999817016384,109.27395199495751,0.3422644042816795,2,-0.1015964126295338,1424.0,1515.0,1395.6625000000004,1.0203039775017235,1.085505987299938,0,0.238095238095238,-18.72312238283251,344,345,66.87150788382932,1352
312,UTSA,CUSA,10-22,93.93292407565347,324,106.788565843822,268,0.1861680835139328,312,11,21,3,15,3-15,0.4133400049106966,0.2634644792542248,0.5363626761552573,0.4133400049106966,0.2634644792542248,0.5363626761552573,0.8691605019658697,0.9049419676970746,101.21529120342328,103.11760912542492,101.21529120342328,103.11760912542492,93.9367764821871,106.88835663159566,84.34223729563115,109.82175300046616,0.0458379021060178,3,-0.0712862860952234,1172.0,1339.0,1242.375,0.9433544622195392,1.0777744239863165,0,0.1666666666666666,-15.750360195011377,316,312,68.71304781369334,1427
313,Sacramento St.,BSky,11-18,95.35872280573048,301,108.5034520951273,292,0.1846634399074616,313,11,18,6,14,6-14,0.3365147502758897,0.3632290079542387,0.3272527795922361,0.3365147502758897,0.3632290079542387,0.3272527795922361,0.9122401197659872,0.8377945027566289,100.8663832040923,106.52349251865584,100.8663832040923,106.52349251865584,95.89534314061488,109.84161477919277,85.33692577397152,107.64896478235782,0.0647012143853914,1,-0.0057026046875972,1320.0,1401.0,1307.3125,1.0097050246211217,1.0716641965865086,0,0.3,-14.109532435476623,294,190,64.4316698987935,1170
314,Lafayette,Pat,10-20,97.27290447839393,271,111.02240309762728,331,0.179397819216808,314,10,20,7,11,7-11,0.3384077495739117,0.4563965705339086,0.2781032502890447,0.3384077495739117,0.4563965705339086,0.2781032502890447,0.8941828882222327,0.8017417745795364,100.42156550595536,106.9902553856365,100.42156550595536,106.9902553856365,97.48272410569297,111.8037781369484,89.92494535259155,107.8917815619997,0.1096068549435212,2,-0.0679126759010623,1196.0,1260.0,1174.275,1.0185007770752166,1.0730024908986395,0,0.3888888888888889,-15.392567016761848,310,310,64.81816084475895,1248
315,UT Rio Grande Valley,WAC,8-23,98.45526622331047,251,112.5652323992229,342,0.1765059227915816,315,8,23,3,15,3-15,0.4517053731623231,0.4028705570999171,0.4878964896737334,0.4517053731623231,0.4028705570999171,0.4878964896737334,0.8490019098693559,0.8000905039240003,100.3673880660647,100.86857985603034,100.3673880660647,100.86857985603034,98.00072794190234,114.20981018540994,115.12280892240068,111.09851148320168,0.6008948109959797,3,-0.037401015079359,1265.0,1430.0,1300.8875,0.9724130641581228,1.0992495507874431,0,0.1666666666666666,-16.298036470766263,322,256,71.66403869997467,1410
316,North Carolina Central,MEAC,16-15,94.69850405403449,311,108.38897578329392,290,0.1746787571990136,316,16,15,8,5,8-5,0.3125656538596567,0.3997533226720392,0.2277398244261645,0.3125656538596567,0.3997533226720392,0.2277398244261645,0.897635778317585,0.8369525984059869,97.03827180294648,102.8756706109936,97.03827180294648,102.8756706109936,95.54655851452654,110.43627122909014,94.69600682984267,97.188443606926,0.4258582543280744,2,0.0856388843956278,910.0,906.0,916.3875000000002,0.9930296954072376,0.9886647297131398,0,0.6153846153846154,-10.411889261737072,233,29,67.65280304779326,1300
317,South Carolina St.,MEAC,15-16,92.30205020733035,337,105.6487444106384,248,0.1746367748694244,317,15,16,7,7,7-7,0.2794939448390945,0.3331808176900911,0.2231773309393293,0.2794939448390945,0.3331808176900911,0.2231773309393293,0.925502150739011,0.891005809592009,97.1765731663928,104.92286275038586,97.1765731663928,104.92286275038586,90.6554034387572,105.46893420076536,85.11031413980383,106.33210086913844,0.0717496533916603,1,0.0425533666651302,944.0,967.0,1013.3875,0.93152915345808,0.9542253086800458,0,0.5,-12.521136224138855,272,82,70.36796856600095,1354
318,Little Rock,SB,9-19,96.65973507889088,279,110.71564452248208,329,0.1734552214047228,318,9,19,3,11,3-11,0.4516348524634275,0.4477596289241263,0.4530977139527882,0.4516348524634275,0.4477596289241263,0.4530977139527882,0.8755415060343881,0.8430455112995995,101.77812665697478,101.26931321610138,101.77812665697478,101.26931321610138,94.2036935098982,110.4260456493761,106.06556080258724,114.13908397604972,0.3007678933376917,2,0.0355463787671384,889.0,1036.0,950.8125,0.9349898113455598,1.0895944258200223,0,0.2142857142857142,-13.639260206220056,289,95,66.83851702688712,1114
319,Central Michigan,MAC,7-23,95.14791664008696,305,109.131073256469,299,0.1712427511747812,319,7,23,6,12,6-12,0.4767571571892679,0.5417278679567734,0.4250370924671796,0.4767571571892679,0.5417278679567734,0.4250370924671796,0.8400130165610936,0.7454444834750192,103.54710524490928,104.03693242452432,103.54710524490928,104.03693242452432,94.81171991141326,107.27245145778478,79.22199319906214,105.06294849248256,0.037452286676394,3,-0.008430282705507,1197.0,1312.0,1230.5125,0.9727654127853232,1.066222407330279,0,0.3333333333333333,-16.093227512369666,319,194,67.56483212673318,1141
320,St. Francis NY,NEC,10-20,94.20398230408505,320,108.04973341401788,283,0.1712228551706343,320,10,20,7,11,7-11,0.3280966130858221,0.4286121648298109,0.2637549884180543,0.3280966130858221,0.4286121648298109,0.2637549884180543,0.9039580589504768,0.8270963111392325,98.17358857485269,105.50663559617328,98.17358857485269,105.50663559617328,95.69317308842318,108.62946822141387,102.03585968984756,98.22360995638893,0.6077570008145385,2,-0.0552256352957747,1223.0,1264.0,1224.025,0.9991625988031292,1.0326586466779684,0,0.3888888888888889,-15.63414049148384,314,289,66.73293623569275,1382
321,Coppin St.,MEAC,9-23,89.84774712681248,352,103.2299726230524,206,0.1684445879269693,321,9,23,6,8,6-8,0.4121235399789065,0.6075192302676413,0.2240675103616984,0.4121235399789065,0.6075192302676413,0.2240675103616984,0.8691502577591181,0.7670365815152863,99.10331063579272,102.86681323928948,99.10331063579272,102.86681323928948,87.76364552787503,103.433779332452,79.66828324130917,107.7794214588098,0.0300181638993258,3,-0.0083300566889069,967.0,1010.0,1068.9125,0.9046577713330136,0.94488557295382,0,0.4285714285714285,-16.71581623811217,329,193,72.92471915424288,1164
322,Maryland Eastern Shore,MEAC,11-16,88.63182491717833,354,102.0901763678348,173,0.1644198014262726,322,11,16,6,8,6-8,0.321508784093782,0.433785101830714,0.2246466263741098,0.321508784093782,0.433785101830714,0.2246466263741098,0.9066990319083792,0.8383171727820694,97.3524239006823,103.44202479278488,97.3524239006823,103.44202479278488,88.2539183590017,102.76940148546008,110.70035073100608,102.88718828976894,0.6988293672727187,1,0.0094367204963223,903.0,945.0,998.125,0.9046963055729492,0.9467752035065748,0,0.4285714285714285,-11.383234952038032,247,155,67.60777994780658,1271
323,Bucknell,Pat,9-23,100.67104891421806,210,116.07828222650475,354,0.1627816293408432,323,9,23,5,13,5-13,0.3629849133455654,0.4730956240302,0.2799612987324105,0.3629849133455654,0.4730956240302,0.2799612987324105,0.910854050555186,0.867655479276357,99.95278106634925,105.85743544143136,99.95278106634925,105.85743544143136,99.66461665783578,117.855159103238,0.0,0.0,0.0,0,-0.0329184617505946,1259.0,1391.0,1224.9625,1.0277865648948437,1.135544965662214,0,0.2777777777777778,-18.392105601781548,342,248,67.84598418958187,1137
324,Evansville,MVC,6-24,92.0427737963844,342,106.31503795601034,262,0.1600624596631316,324,6,24,2,16,2-16,0.541492947685958,0.4257091297455008,0.6195183556280911,0.541492947685958,0.4257091297455008,0.6195183556280911,0.8320975575866022,0.8697022495279043,103.46484492046956,101.5737425044189,103.46484492046956,101.5737425044189,91.4979743255446,107.27313105781047,66.85374704634748,123.25642183143918,0.0008795370321974,1,-0.0120390122262757,1027.0,1306.0,1168.8875,0.8786132112799563,1.1173017078204703,0,0.1111111111111111,-16.358225424447063,323,201,63.93854473522464,1191
325,Grambling St.,SWAC,12-20,92.13592737602852,341,106.4460272190882,266,0.1597229661710703,325,12,20,9,9,9-9,0.3751420280617898,0.5599224510640153,0.2318350346018982,0.3751420280617898,0.5599224510640153,0.2318350346018982,0.8557680259649275,0.7090872147172816,98.24742440658224,102.39526301499068,98.24742440658224,102.39526301499068,94.559927987308,108.06978379712083,92.51366037767448,110.19079772589468,0.1180677779363346,5,0.021616233539233,1175.0,1174.0,1192.8625,0.9850255163524716,0.9841871967640864,0,0.5,-13.607595446247318,288,120,69.21441901299993,1212
326,Sacred Heart,NEC,10-20,100.3242060279592,217,116.06523715817104,353,0.1576162575670834,326,10,20,6,12,6-12,0.2934723343449644,0.3318302298629599,0.2552591705460732,0.2934723343449644,0.3318302298629599,0.2552591705460732,0.9304570222117596,0.9007296210826544,97.30326107900524,105.78646103131706,97.30326107900524,105.78646103131706,100.5371016430082,117.70603400455208,108.39318602849532,114.10196440267585,0.3565744374623251,1,-0.0433752419958085,1169.0,1222.0,1111.675,1.051566330087481,1.099242134616682,0,0.3333333333333333,-16.660472947920184,328,272,67.43076019040579,1357
327,Saint Francis,NEC,9-21,94.51081372758006,315,109.47854148017986,306,0.1556884740826934,327,9,21,5,13,5-13,0.3285338384875318,0.4072598541939429,0.2654944075045422,0.3285338384875318,0.4072598541939429,0.2654944075045422,0.9002011853006757,0.8262116511529026,99.17381440915378,106.1952601845899,99.17381440915378,106.1952601845899,91.7769098304045,107.42124504722987,99.9117240528728,124.79927051174154,0.0719025437921115,2,-0.0590835903654813,1182.0,1273.0,1240.1,0.9531489396016452,1.0265301185388276,0,0.2777777777777778,0.0,61,295,67.12747652168375,1384
328,Alabama St.,SWAC,10-21,95.77912163180125,297,111.13411590708148,333,0.1531676730027505,328,10,21,8,10,8-10,0.3751074471199084,0.6154535943152228,0.2015241185899589,0.3751074471199084,0.6154535943152228,0.2015241185899589,0.8369635373825488,0.6586704490313886,98.72386047921616,103.21210948298614,98.72386047921616,103.21210948298614,97.27349002097068,113.57731762662245,96.591508175411,100.95443112026788,0.3756503660622484,6,-0.0366092911499765,1291.0,1299.0,1259.9374999999998,1.024654000694479,1.0310035220000997,0,0.4444444444444444,-14.309823836306649,300,255,69.75327793390825,1106
